ts,household_id,pv_gen_kw,load_kw,net_kw,soc_kwh,soc_capacity_kwh,battery_power_kw,price_signal,forecast_irradiance_1h,forecast_irradiance_3h,forecast_temp_1h,actual_irradiance_wm2,voltage_v,current_a,offer_id,offered_kwh,offer_price,trade_id,commit_hash,event_flag,reward,safety_violation,voltage_v_synth_flag,current_a_synth_flag
2025-01-01T03:35:00Z,family_home_01,0.642918,0.524314,0.118604,0.959397,6.0,0.118604,5.0,550.741667,691.291667,23.845833,387.891667,230.0,0.51567,,,,,,normal,-0.002725,False,True,True
2025-01-01T03:35:00Z,ev_owner_01,1.019574,0.593213,0.426361,2.762457,10.0,0.426361,5.0,550.741667,691.291667,23.845833,387.891667,230.0,1.853743,,,,,,normal,-0.045618,False,True,True
2025-01-01T03:40:00Z,small_apartment_01,0.21712,0.306888,-0.089768,0.567734,4.0,-0.089768,5.0,562.833333,691.233333,24.036667,403.533333,230.0,0.390296,,,,,,normal,-0.005311,False,True,True
2025-01-01T03:40:00Z,family_home_01,0.68228,0.503346,0.178934,0.973563,6.0,0.178934,5.0,562.833333,691.233333,24.036667,403.533333,230.0,0.777974,,,,,,normal,-0.009066,False,True,True
2025-01-01T03:40:00Z,ev_owner_01,1.107812,0.620445,0.487367,2.800228,10.0,0.487367,5.0,562.833333,691.233333,24.036667,403.533333,230.0,2.118987,,,,,,normal,-0.058059,False,True,True
2025-01-01T03:45:00Z,small_apartment_01,0.21908,0.307516,-0.088436,0.559977,4.0,-0.088436,5.0,574.925,691.175,24.2275,419.175,230.0,0.384504,,,,,,normal,-0.005232,False,True,True
2025-01-01T03:45:00Z,family_home_01,0.705696,0.489007,0.216689,0.990718,6.0,0.21669,5.0,574.925,691.175,24.2275,419.175,230.0,0.942126,,,,,,normal,-0.013006,False,True,True
2025-01-01T03:45:00Z,ev_owner_01,1.139755,0.617565,0.52219,2.840697,10.0,0.52219,5.0,574.925,691.175,24.2275,419.175,230.0,2.270391,,,,,,normal,-0.06548,False,True,True
2025-01-01T03:50:00Z,small_apartment_01,0.235016,0.32114,-0.086124,0.552422,4.0,-0.086124,5.0,587.016667,691.116667,24.418333,434.816667,230.0,0.374452,,,,,,normal,-0.005096,False,True,True
2025-01-01T03:50:00Z,family_home_01,0.720926,0.456035,0.264891,1.011688,6.0,0.264891,5.0,587.016667,691.116667,24.418333,434.816667,230.0,1.1517,,,,,,normal,-0.018097,False,True,True
2025-01-01T03:50:00Z,ev_owner_01,1.210396,0.576966,0.63343,2.889788,10.0,0.63343,5.0,587.016667,691.116667,24.418333,434.816667,230.0,2.754043,,,,,,normal,-0.081747,False,True,True
2025-01-01T03:55:00Z,small_apartment_01,0.244378,0.310239,-0.065861,0.546645,4.0,-0.065861,5.0,599.108333,691.058333,24.609167,450.458333,230.0,0.286352,,,,,,normal,-0.003897,False,True,True
2025-01-01T03:55:00Z,family_home_01,0.783513,0.51687,0.266643,1.032797,6.0,0.266643,5.0,599.108333,691.058333,24.609167,450.458333,230.0,1.159317,,,,,,normal,-0.0203,False,True,True
2025-01-01T03:55:00Z,ev_owner_01,1.330491,0.648633,0.681858,2.942632,10.0,0.681858,5.0,599.108333,691.058333,24.609167,450.458333,230.0,2.9646,,,,,,normal,-0.088832,False,True,True
2025-01-01T04:00:00Z,small_apartment_01,0.258819,0.317835,-0.059016,0.541468,4.0,-0.059017,5.0,611.2,691.0,24.8,466.1,230.0,0.256591,,,,,,normal,-0.003492,False,True,True
2025-01-01T04:00:00Z,family_home_01,0.816979,0.470661,0.346318,1.060214,6.0,0.346318,5.0,611.2,691.0,24.8,466.1,230.0,1.50573,,,,,,normal,-0.029019,False,True,True
2025-01-01T04:00:00Z,ev_owner_01,1.371692,0.554528,0.817164,3.005962,10.0,0.817165,5.0,611.2,691.0,24.8,466.1,230.0,3.552887,,,,,,normal,-0.111128,False,True,True
2025-01-01T04:05:00Z,small_apartment_01,0.275711,0.316254,-0.040543,0.541468,4.0,0.0,5.0,617.908333,685.56,24.914167,478.191667,230.0,0.176274,,,,,,normal,-0.002365,False,True,True
2025-01-01T04:05:00Z,family_home_01,0.855579,0.544864,0.310715,1.084813,6.0,0.310715,5.0,617.908333,685.56,24.914167,478.191667,230.0,1.350935,,,,,,normal,-0.027276,False,True,True
2025-01-01T04:05:00Z,ev_owner_01,1.323571,0.573893,0.749678,3.064062,10.0,0.749678,5.0,617.908333,685.56,24.914167,478.191667,230.0,3.25947,,,,,,normal,-0.10261,False,True,True
2025-01-01T04:10:00Z,small_apartment_01,0.286752,0.294611,-0.007859,0.541468,4.0,0.0,5.0,624.616667,680.12,25.028333,490.283333,230.0,0.03417,,,,,,normal,-0.000458,False,True,True
2025-01-01T04:10:00Z,family_home_01,0.898443,0.521436,0.377007,1.114659,6.0,0.377007,5.0,624.616667,680.12,25.028333,490.283333,230.0,1.639161,,,,,,normal,-0.037229,False,True,True
2025-01-01T04:10:00Z,ev_owner_01,1.474784,0.604401,0.870383,3.131517,10.0,0.870382,5.0,624.616667,680.12,25.028333,490.283333,230.0,3.784274,,,,,,normal,-0.124678,False,True,True
2025-01-01T04:15:00Z,small_apartment_01,0.292911,0.300051,-0.00714,0.541468,4.0,0.0,5.0,631.325,674.68,25.1425,502.375,230.0,0.031043,,,,,,normal,-0.000417,False,True,True
2025-01-01T04:15:00Z,family_home_01,0.935097,0.554081,0.381016,1.144823,6.0,0.381016,5.0,631.325,674.68,25.1425,502.375,230.0,1.656591,,,,,,normal,-0.037705,False,True,True
2025-01-01T04:15:00Z,ev_owner_01,1.574649,0.556755,1.017894,3.210404,10.0,1.017894,5.0,631.325,674.68,25.1425,502.375,230.0,4.425626,,,,,,normal,-0.140025,False,True,True
2025-01-01T04:20:00Z,small_apartment_01,0.311683,0.284602,0.027081,0.541468,4.0,0.0,5.0,638.033333,669.24,25.256667,514.466667,230.0,0.117743,,,,,,normal,-0.002708,False,True,True
2025-01-01T04:20:00Z,family_home_01,0.964172,0.486855,0.477317,1.18261,6.0,0.477317,5.0,638.033333,669.24,25.256667,514.466667,230.0,2.075291,,,,,,normal,-0.050838,False,True,True
2025-01-01T04:20:00Z,ev_owner_01,1.578078,0.656435,0.921643,3.281831,10.0,0.921644,5.0,638.033333,669.24,25.256667,514.466667,230.0,4.007143,,,,,,normal,-0.143372,False,True,True
2025-01-01T04:25:00Z,small_apartment_01,0.32021,0.31481,0.0054,0.541468,4.0,0.0,5.0,644.741667,663.8,25.370833,526.558333,230.0,0.023478,,,,,,normal,-0.00054,False,True,True
2025-01-01T04:25:00Z,family_home_01,1.004266,0.497521,0.506745,1.222728,6.0,0.506745,5.0,644.741667,663.8,25.370833,526.558333,230.0,2.203239,,,,,,normal,-0.051637,False,True,True
2025-01-01T04:25:00Z,ev_owner_01,1.684376,0.593803,1.090573,3.366351,10.0,1.090573,5.0,644.741667,663.8,25.370833,526.558333,230.0,4.741622,,,,,,normal,-0.161181,False,True,True
2025-01-01T04:30:00Z,small_apartment_01,0.326628,0.263966,0.062662,0.546428,4.0,0.062662,6.0,651.45,658.36,25.485,538.65,230.0,0.272443,,,,,,normal,-0.006318,False,True,True
2025-01-01T04:30:00Z,family_home_01,1.03528,0.41215,0.62313,1.272059,6.0,0.62313,6.0,651.45,658.36,25.485,538.65,230.0,2.709261,,,,,,normal,-0.069098,False,True,True
2025-01-01T04:30:00Z,ev_owner_01,1.710947,0.536003,1.174944,3.457409,10.0,1.174944,6.0,651.45,658.36,25.485,538.65,230.0,5.108452,,,,,,normal,-0.187053,False,True,True
2025-01-01T04:35:00Z,small_apartment_01,0.333278,0.249821,0.083457,0.553035,4.0,0.083457,6.0,658.158333,652.92,25.599167,550.741667,230.0,0.362857,,,,,,normal,-0.008415,False,True,True
2025-01-01T04:35:00Z,family_home_01,1.050933,0.351522,0.699411,1.327429,6.0,0.699411,6.0,658.158333,652.92,25.599167,550.741667,230.0,3.040917,,,,,,normal,-0.07887,False,True,True
2025-01-01T04:35:00Z,ev_owner_01,1.772981,0.485725,1.287256,3.557171,10.0,1.287256,6.0,658.158333,652.92,25.599167,550.741667,230.0,5.596765,offer_ev_owner_01_1735706100,0.107271,5.9127,synthetic_050db3aa73f4,4e08cded8a1e7e5ff0e25864d6a263251a6a4b49559a8d7e2f79ed413ef9758b,normal,-0.217452,False,True,True
2025-01-01T04:40:00Z,small_apartment_01,0.343351,0.250471,0.09288,0.560388,4.0,0.092881,6.0,664.866667,647.48,25.713333,562.833333,230.0,0.403826,,,,,,normal,-0.009365,False,True,True
2025-01-01T04:40:00Z,family_home_01,1.134782,0.412817,0.721965,1.384584,6.0,0.721965,6.0,664.866667,647.48,25.713333,562.833333,230.0,3.138978,,,,,,normal,-0.082086,False,True,True
2025-01-01T04:40:00Z,ev_owner_01,1.900529,0.508948,1.391581,3.665019,10.0,1.391581,6.0,664.866667,647.48,25.713333,562.833333,230.0,6.050352,offer_ev_owner_01_1735706400,0.115965,4.9442,synthetic_77a0916d7c7f,8b3300f1c9eb8d88883b90863502574414c814cad36bdc34e80384fff486e196,normal,-0.344237,False,True,True
2025-01-01T04:45:00Z,small_apartment_01,0.359287,0.266466,0.092821,0.567737,4.0,0.092821,6.0,671.575,642.04,25.8275,574.925,230.0,0.40357,,,,,,normal,-0.009359,False,True,True
2025-01-01T04:45:00Z,family_home_01,1.115702,0.390322,0.72538,1.44201,6.0,0.72538,6.0,671.575,642.04,25.8275,574.925,230.0,3.153826,,,,,,normal,-0.082425,False,True,True
2025-01-01T04:45:00Z,ev_owner_01,1.918099,0.528233,1.389866,3.772733,10.0,1.389865,6.0,671.575,642.04,25.8275,574.925,230.0,6.042896,offer_ev_owner_01_1735706700,0.115822,5.9156,synthetic_6a710d58cfdb,77e76c797ab77c3d8960df6a3a1799ebee7e4076a07aa5183813ac14b0337ab8,normal,-0.157727,False,True,True
2025-01-01T04:50:00Z,small_apartment_01,0.36826,0.252645,0.115615,0.57689,4.0,0.115615,6.0,678.283333,636.6,25.941667,587.016667,230.0,0.502674,,,,,,normal,-0.011658,False,True,True
2025-01-01T04:50:00Z,family_home_01,1.154332,0.43148,0.722852,1.499236,6.0,0.722852,6.0,678.283333,636.6,25.941667,587.016667,230.0,3.142835,,,,,,normal,-0.084449,False,True,True
2025-01-01T04:50:00Z,ev_owner_01,1.894482,0.550043,1.344439,3.876927,10.0,1.344438,6.0,678.283333,636.6,25.941667,587.016667,230.0,5.845387,offer_ev_owner_01_1735707000,0.112037,5.2983,synthetic_ad3c27ea4774,72c6ab0825255cad841f2df6837e53a534377bb745b52ec40954a8cf33efac6c,normal,-0.298028,False,True,True
2025-01-01T04:55:00Z,small_apartment_01,0.387398,0.234327,0.153071,0.589008,4.0,0.153071,6.0,684.991667,631.16,26.055833,599.108333,230.0,0.665526,,,,,,normal,-0.015435,False,True,True
2025-01-01T04:55:00Z,family_home_01,1.187652,0.386568,0.801084,1.562655,6.0,0.801084,6.0,684.991667,631.16,26.055833,599.108333,230.0,3.482974,,,,,,normal,-0.096083,False,True,True
2025-01-01T04:55:00Z,ev_owner_01,2.010431,0.52656,1.483871,3.991927,10.0,1.483871,6.0,684.991667,631.16,26.055833,599.108333,230.0,6.451613,offer_ev_owner_01_1735707300,0.123656,5.9068,synthetic_c834d8354aa2,9cb48321e3c639d52ae433d5a47ee9e2faa07442ae6d077790717f415750413f,normal,-0.177654,False,True,True
2025-01-01T05:00:00Z,small_apartment_01,0.403398,0.241149,0.162249,0.601852,4.0,0.162249,6.0,691.7,625.72,26.17,611.2,230.0,0.70543,,,,,,normal,-0.01636,False,True,True
2025-01-01T05:00:00Z,family_home_01,1.23812,0.37434,0.86378,1.631038,6.0,0.86378,6.0,691.7,625.72,26.17,611.2,230.0,3.755565,,,,,,normal,-0.103323,False,True,True
2025-01-01T05:00:00Z,ev_owner_01,2.043323,0.513017,1.530306,4.110526,10.0,1.530306,6.0,691.7,625.72,26.17,611.2,230.0,6.653504,offer_ev_owner_01_1735707600,0.127526,5.7034,synthetic_8a643e3a2b83,eb1e72f8d978cd433516c75e890a2fe126ec93b685ee2ddb032c4a34dce4d73d,normal,-0.216163,False,True,True
2025-01-01T05:05:00Z,small_apartment_01,0.400066,0.254747,0.145319,0.613357,4.0,0.145319,6.0,691.641667,614.911667,26.245833,617.908333,230.0,0.631822,,,,,,normal,-0.014653,False,True,True
2025-01-01T05:05:00Z,family_home_01,1.279114,0.398386,0.880728,1.700762,6.0,0.880728,6.0,691.641667,614.911667,26.245833,617.908333,230.0,3.829252,,,,,,normal,-0.103339,False,True,True
2025-01-01T05:05:00Z,ev_owner_01,2.127198,0.511313,1.615885,4.235757,10.0,1.615885,6.0,691.641667,614.911667,26.245833,617.908333,230.0,7.025587,offer_ev_owner_01_1735707900,0.134657,5.0514,synthetic_6f2dbeefd6c1,017e250d0fad0c788c9842a9ff0f2ee34723f65e5de249bbbbbbbeea354ea66c,normal,-0.393279,False,True,True
2025-01-01T05:10:00Z,small_apartment_01,0.402607,0.258053,0.144554,0.624801,4.0,0.144553,6.0,691.583333,604.103333,26.321667,624.616667,230.0,0.628496,,,,,,normal,-0.014576,False,True,True
2025-01-01T05:10:00Z,family_home_01,1.280004,0.404349,0.875655,1.770085,6.0,0.875655,6.0,691.583333,604.103333,26.321667,624.616667,230.0,3.807196,,,,,,normal,-0.102751,False,True,True
2025-01-01T05:10:00Z,ev_owner_01,2.205877,0.507691,1.698186,4.367366,10.0,1.698187,6.0,691.583333,604.103333,26.321667,624.616667,230.0,7.383417,offer_ev_owner_01_1735708200,0.141516,5.1882,synthetic_3cd03572fe26,9935047d83a1419048a851ef9de1ad793a4c04cd0fff67162669794d95aa6f5b,normal,-0.388135,False,True,True
2025-01-01T05:15:00Z,small_apartment_01,0.4116,0.253708,0.157892,0.6373,4.0,0.157892,6.0,691.525,593.295,26.3975,631.325,230.0,0.686487,,,,,,normal,-0.015921,False,True,True
2025-01-01T05:15:00Z,family_home_01,1.317403,0.408438,0.908965,1.842044,6.0,0.908965,6.0,691.525,593.295,26.3975,631.325,230.0,3.952022,,,,,,normal,-0.107443,False,True,True
2025-01-01T05:15:00Z,ev_owner_01,2.253077,0.514249,1.738828,4.502126,10.0,1.738828,6.0,691.525,593.295,26.3975,631.325,230.0,7.560122,offer_ev_owner_01_1735708500,0.144902,5.7801,synthetic_dc7beb20eacd,b9bcdfd053d49341551d50fe5539818124f2d69efe688f7b960988bd077740ee,normal,-0.313884,False,True,True
2025-01-01T05:20:00Z,small_apartment_01,0.41485,0.229453,0.185397,0.651978,4.0,0.185397,6.0,691.466667,582.486667,26.473333,638.033333,230.0,0.806074,,,,,,normal,-0.018694,False,True,True
2025-01-01T05:20:00Z,family_home_01,1.376654,0.420196,0.956458,1.917764,6.0,0.956458,6.0,691.466667,582.486667,26.473333,638.033333,230.0,4.158513,,,,,,normal,-0.114983,False,True,True
2025-01-01T05:20:00Z,ev_owner_01,2.228838,0.499502,1.729336,4.636149,10.0,1.729337,6.0,691.466667,582.486667,26.473333,638.033333,230.0,7.518852,offer_ev_owner_01_1735708800,0.144111,5.8942,synthetic_9de4cc3b88c1,2d2951c38e66e2c5882a0843b6a02b4ee9bd173bef7148798c4fe3b8c8a577e2,normal,-0.303803,False,True,True
2025-01-01T05:25:00Z,small_apartment_01,0.431154,0.254901,0.176253,0.665931,4.0,0.176253,6.0,691.408333,571.678333,26.549167,644.741667,230.0,0.766317,,,,,,normal,-0.017772,False,True,True
2025-01-01T05:25:00Z,family_home_01,1.31063,0.398033,0.912597,1.990011,6.0,0.912597,6.0,691.408333,571.678333,26.549167,644.741667,230.0,3.967813,,,,,,normal,-0.109645,False,True,True
2025-01-01T05:25:00Z,ev_owner_01,2.360785,0.519327,1.841458,4.778862,10.0,1.841457,6.0,691.408333,571.678333,26.549167,644.741667,230.0,8.006339,offer_ev_owner_01_1735709100,0.153455,5.1266,synthetic_b294e4c2e1f7,b2cb6a5b72a755183aa5429310673dcc4e852234892143b8de230811530e1c9a,normal,-0.428595,False,True,True
2025-01-01T05:30:00Z,small_apartment_01,0.442296,0.238285,0.204011,0.682082,4.0,0.204012,6.0,691.35,560.87,26.625,651.45,230.0,0.887004,,,,,,normal,-0.020571,False,True,True
2025-01-01T05:30:00Z,family_home_01,1.383468,0.440338,0.94313,2.064676,6.0,0.94313,6.0,691.35,560.87,26.625,651.45,230.0,4.100565,,,,,,normal,-0.1155,False,True,True
2025-01-01T05:30:00Z,ev_owner_01,2.356468,0.51435,1.842118,4.921626,10.0,1.842118,6.0,691.35,560.87,26.625,651.45,230.0,8.009209,offer_ev_owner_01_1735709400,0.15351,5.8947,synthetic_f84d936dab96,89d744867ee09cf25155b3ba6d48b0cb75d68e120d5fab71700f5a0eeee77048,normal,-0.269,False,True,True
2025-01-01T05:35:00Z,small_apartment_01,0.464654,0.239648,0.225006,0.699895,4.0,0.225006,6.0,691.291667,550.061667,26.700833,658.158333,230.0,0.978287,,,,,,normal,-0.022688,False,True,True
2025-01-01T05:35:00Z,family_home_01,1.421001,0.45931,0.961691,2.140809,6.0,0.96169,6.0,691.291667,550.061667,26.700833,658.158333,230.0,4.181265,,,,,,normal,-0.119471,False,True,True
2025-01-01T05:35:00Z,ev_owner_01,2.301576,0.557363,1.744213,5.056803,10.0,1.744213,6.0,691.291667,550.061667,26.700833,658.158333,230.0,7.583535,offer_ev_owner_01_1735709700,0.145351,5.7487,synthetic_1393c223d257,fa7d8f458c5b872261d0d811b9c4cce1ec3fd5e388c8c819ada261ad7b586c84,normal,-0.287094,False,True,True
2025-01-01T05:40:00Z,small_apartment_01,0.464608,0.263801,0.200807,0.715792,4.0,0.200807,6.0,691.233333,539.253333,26.776667,664.866667,230.0,0.873074,,,,,,normal,-0.020248,False,True,True
2025-01-01T05:40:00Z,family_home_01,1.415337,0.445419,0.969918,2.217595,6.0,0.969918,6.0,691.233333,539.253333,26.776667,664.866667,230.0,4.217035,,,,,,normal,-0.117881,False,True,True
2025-01-01T05:40:00Z,ev_owner_01,2.387254,0.544568,1.842686,5.199611,10.0,1.842686,6.0,691.233333,539.253333,26.776667,664.866667,230.0,8.011678,offer_ev_owner_01_1735710000,0.153557,5.7617,synthetic_d2ca8b59b860,6a640b1745d69ba89f5f576b7eb6796745890dc70a6d7e2439d52928c0e77ee2,normal,-0.243889,False,True,True
2025-01-01T05:45:00Z,small_apartment_01,0.45213,0.234582,0.217548,0.733015,4.0,0.217548,6.0,691.175,528.445,26.8525,671.575,230.0,0.945861,,,,,,normal,-0.021936,False,True,True
2025-01-01T05:45:00Z,family_home_01,1.428376,0.448745,0.979631,2.295149,6.0,0.979631,6.0,691.175,528.445,26.8525,671.575,230.0,4.259265,,,,,,normal,-0.120534,False,True,True
2025-01-01T05:45:00Z,ev_owner_01,2.411248,0.552235,1.859013,5.343685,10.0,1.859013,6.0,691.175,528.445,26.8525,671.575,230.0,8.082665,offer_ev_owner_01_1735710300,0.154918,5.8382,synthetic_c669d1860bd7,01fbda6a4bde435ae6a907b0fd07f299c0bfd3d4ff9f19cd2b0bfc23fd97e6bd,normal,-0.234524,False,True,True
2025-01-01T05:50:00Z,small_apartment_01,0.470856,0.259751,0.211105,0.749727,4.0,0.211105,6.0,691.116667,517.636667,26.928333,678.283333,230.0,0.917848,,,,,,normal,-0.021286,False,True,True
2025-01-01T05:50:00Z,family_home_01,1.475086,0.446569,1.028517,2.376573,6.0,1.028517,6.0,691.116667,517.636667,26.928333,678.283333,230.0,4.471813,,,,,,normal,-0.124819,False,True,True
2025-01-01T05:50:00Z,ev_owner_01,2.461181,0.543431,1.91775,5.49231,10.0,1.91775,6.0,691.116667,517.636667,26.928333,678.283333,230.0,8.338043,offer_ev_owner_01_1735710600,0.159813,5.8811,synthetic_d8538e489a9d,726c03e21fc6a5e4cf60d9ff846578b38255658d6319ba7a74577553f23c9166,normal,-0.336342,False,True,True
2025-01-01T05:55:00Z,small_apartment_01,0.479646,0.249981,0.229665,0.767909,4.0,0.229665,6.0,691.058333,506.828333,27.004167,684.991667,230.0,0.998543,,,,,,normal,-0.023158,False,True,True
2025-01-01T05:55:00Z,family_home_01,1.520638,0.443469,1.077169,2.461849,6.0,1.07717,6.0,691.058333,506.828333,27.004167,684.991667,230.0,4.683343,,,,,,normal,-0.131581,False,True,True
2025-01-01T05:55:00Z,ev_owner_01,2.475759,0.540292,1.935467,5.642309,10.0,1.935467,6.0,691.058333,506.828333,27.004167,684.991667,230.0,8.415074,offer_ev_owner_01_1735710900,0.161289,5.0385,synthetic_e7ed8bbba9fb,c20c2c369016919b720d1bfa6a90903a75e06514a7e7e9e02ecd65a9a4a5ed3e,normal,-0.480915,False,True,True
2025-01-01T06:00:00Z,small_apartment_01,0.508087,0.246248,0.261839,0.788638,4.0,0.261839,6.0,691.0,496.02,27.08,691.7,230.0,1.13843,offer_small_apartment_01_1735711200,0.02182,5.28,,9d21b563adb48efed1987a7dad69b5805de3cf3362df5e4e27aeb339bce62aeb,normal,-0.026402,False,True,True
2025-01-01T06:00:00Z,family_home_01,1.496422,0.445793,1.050629,2.545024,6.0,1.050629,6.0,691.0,496.02,27.08,691.7,230.0,4.567952,,,,,,normal,-0.132122,False,True,True
2025-01-01T06:00:00Z,ev_owner_01,2.482334,0.53222,1.950114,5.793443,10.0,1.950114,6.0,691.0,496.02,27.08,691.7,230.0,8.478757,offer_ev_owner_01_1735711200,0.162509,5.9153,synthetic_a7a48eebf7b6,266564621e1d7cf6154b75da05c131ae027a657de6e1a0718d2534316034ba06,normal,-0.341655,False,True,True
2025-01-01T06:05:00Z,small_apartment_01,0.479614,0.249217,0.230397,0.806878,4.0,0.230398,6.0,685.56,481.326667,27.125,691.641667,230.0,1.001726,,,,,,normal,-0.023232,False,True,True
2025-01-01T06:05:00Z,family_home_01,1.502685,0.443194,1.059491,2.6289,6.0,1.059491,6.0,685.56,481.326667,27.125,691.641667,230.0,4.606483,,,,,,normal,-0.129872,False,True,True
2025-01-01T06:05:00Z,ev_owner_01,2.50902,0.575092,1.933928,5.943322,10.0,1.933928,6.0,685.56,481.326667,27.125,691.641667,230.0,8.408383,offer_ev_owner_01_1735711500,0.161161,5.6096,synthetic_41de17520706,c91ee6b27c47c5007e389e9045965ba0802842bbf20b90c0f9bcb633a8e1137e,normal,-0.386909,False,True,True
2025-01-01T06:10:00Z,small_apartment_01,0.500044,0.246042,0.254002,0.826986,4.0,0.254002,6.0,680.12,466.633333,27.17,691.583333,230.0,1.104357,offer_small_apartment_01_1735711800,0.021167,5.28,,6a4e55b6c2d9e8da4e935ab34797829bfca4a9f53c84165828824f3376d289c5,normal,-0.025612,False,True,True
2025-01-01T06:10:00Z,family_home_01,1.510634,0.458816,1.051818,2.712169,6.0,1.051818,6.0,680.12,466.633333,27.17,691.583333,230.0,4.573122,,,,,,normal,-0.131459,False,True,True
2025-01-01T06:10:00Z,ev_owner_01,2.549201,0.549149,2.000052,6.098326,10.0,2.000051,6.0,680.12,466.633333,27.17,691.583333,230.0,8.695878,offer_ev_owner_01_1735711800,0.166671,5.0701,synthetic_142c74f71df7,7bcb4c3780f921a6ee66782fd8fead00ceea7e11460022743e77732fa9e46690,normal,-0.487243,False,True,True
2025-01-01T06:15:00Z,small_apartment_01,0.46746,0.244438,0.223022,0.844642,4.0,0.223021,6.0,674.68,451.94,27.215,691.525,230.0,0.969661,,,,,,normal,-0.022488,False,True,True
2025-01-01T06:15:00Z,family_home_01,1.512285,0.473398,1.038887,2.794414,6.0,1.038887,6.0,674.68,451.94,27.215,691.525,230.0,4.5169,,,,,,normal,-0.127057,False,True,True
2025-01-01T06:15:00Z,ev_owner_01,2.607931,0.575337,2.032594,6.255852,10.0,2.032594,6.0,674.68,451.94,27.215,691.525,230.0,8.837365,offer_ev_owner_01_1735712100,0.169383,4.92,synthetic_c1c9f24bd80b,15dab600c4a27838acd7afcc9536edd173f9b25a7fcda2f1132715fbe5556eb0,normal,-0.514082,False,True,True
2025-01-01T06:20:00Z,small_apartment_01,0.492516,0.271527,0.220989,0.862137,4.0,0.220989,6.0,669.24,437.246667,27.26,691.466667,230.0,0.960822,,,,,,normal,-0.022283,False,True,True
2025-01-01T06:20:00Z,family_home_01,1.496346,0.428139,1.068207,2.878981,6.0,1.068207,6.0,669.24,437.246667,27.26,691.466667,230.0,4.644378,,,,,,normal,-0.12981,False,True,True
2025-01-01T06:20:00Z,ev_owner_01,2.638173,0.530534,2.107639,6.419194,10.0,2.107639,6.0,669.24,437.246667,27.26,691.466667,230.0,9.163648,offer_ev_owner_01_1735712400,0.175637,5.3318,synthetic_dc50f6b2ddfe,77a278fb0e63104997993090ccef2b7920009d63e3716ff4e5a8b8d9588fd0d2,normal,-0.4588,False,True,True
2025-01-01T06:25:00Z,small_apartment_01,0.480746,0.243719,0.237027,0.880902,4.0,0.237027,6.0,663.8,422.553333,27.305,691.408333,230.0,1.030552,,,,,,normal,-0.0239,False,True,True
2025-01-01T06:25:00Z,family_home_01,1.522411,0.470876,1.051535,2.962227,6.0,1.051535,6.0,663.8,422.553333,27.305,691.408333,230.0,4.571891,,,,,,normal,-0.129732,False,True,True
2025-01-01T06:25:00Z,ev_owner_01,2.588348,0.559878,2.02847,6.576401,10.0,2.02847,6.0,663.8,422.553333,27.305,691.408333,230.0,8.819435,offer_ev_owner_01_1735712700,0.169039,5.5909,synthetic_ac4534d82a00,5711ff21a2aabef06a19810dd2571135149d69e87e6630073c1e0a1068d08f39,normal,-0.402543,False,True,True
2025-01-01T06:30:00Z,small_apartment_01,0.489608,0.3442,0.145408,0.892413,4.0,0.145409,6.0,658.36,407.86,27.35,691.35,230.0,0.632209,,,,,,normal,-0.014662,False,True,True
2025-01-01T06:30:00Z,family_home_01,1.541076,0.557771,0.983305,3.040072,6.0,0.983305,6.0,658.36,407.86,27.35,691.35,230.0,4.275239,,,,,,normal,-0.113691,False,True,True
2025-01-01T06:30:00Z,ev_owner_01,2.587532,0.666344,1.921188,6.725293,10.0,1.921188,6.0,658.36,407.86,27.35,691.35,230.0,8.352991,offer_ev_owner_01_1735713000,0.160099,5.0371,synthetic_a24af9e76e14,39a8ffb4a0bda08384fc0ecc3bea3994e5b8d7df5bd61e06366a6e13468b39ae,normal,-0.460749,False,True,True
2025-01-01T06:35:00Z,small_apartment_01,0.495824,0.323891,0.171933,0.906025,4.0,0.171933,6.0,652.92,393.166667,27.395,691.291667,230.0,0.747535,,,,,,normal,-0.017337,False,True,True
2025-01-01T06:35:00Z,family_home_01,1.567254,0.501579,1.065675,3.124438,6.0,1.065674,6.0,652.92,393.166667,27.395,691.291667,230.0,4.63337,,,,,,normal,-0.124649,False,True,True
2025-01-01T06:35:00Z,ev_owner_01,2.637425,0.649362,1.988063,6.879368,10.0,1.988062,6.0,652.92,393.166667,27.395,691.291667,230.0,8.643752,offer_ev_owner_01_1735713300,0.165672,5.9281,synthetic_40d8181ac5e8,fc68425260f1548294492e698e21407e91a8be8f6e68bf1a0273b9b044544bc4,normal,-0.284441,False,True,True
2025-01-01T06:40:00Z,small_apartment_01,0.503637,0.375314,0.128323,0.916184,4.0,0.128323,6.0,647.48,378.473333,27.44,691.233333,230.0,0.557926,,,,,,normal,-0.012939,False,True,True
2025-01-01T06:40:00Z,family_home_01,1.52833,0.567828,0.960502,3.200478,6.0,0.960502,6.0,647.48,378.473333,27.44,691.233333,230.0,4.176096,,,,,,normal,-0.109683,False,True,True
2025-01-01T06:40:00Z,ev_owner_01,2.61468,0.581941,2.032739,7.036905,10.0,2.032739,6.0,647.48,378.473333,27.44,691.233333,230.0,8.837996,offer_ev_owner_01_1735713600,0.169395,5.7495,synthetic_4b3af6187a95,b5b482d31e4e6ac69126809bd9c17b0740f8bc3f93fda157f08e4d575edd50d7,normal,-0.305023,False,True,True
